Date,Open,High,Low,Close,Volume,Daily_Return_Pct,Daily_Range,MA_20,MA_50,MA_200,EMA_12,EMA_26,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Width,RSI_14,Volume_MA_20,Cumulative_Return_Pct,Year,Month,Quarter,Day_of_Week
1980-03-24,0.1672,0.1672,0.1651,0.1651,5702400,-1.256,0.0021,0.1731,0.1832,,0.1698,0.1749,-0.0051,-0.005,0.1872,0.159,0.0282,31.56,6414240,-12.88,1980,3,1,Monday
1980-03-25,0.1651,0.1701,0.1651,0.1672,5040000,1.272,0.005,0.1721,0.1826,,0.1694,0.1743,-0.0049,-0.005,0.185,0.1592,0.0258,42.65,6515280,-11.77,1980,3,1,Tuesday
1980-03-26,0.1687,0.1701,0.1687,0.1694,5174400,1.3158,0.0014,0.1714,0.1821,,0.1694,0.1739,-0.0045,-0.0049,0.183,0.1598,0.0232,56.33,6660240,-10.61,1980,3,1,Wednesday
1980-03-27,0.1694,0.1701,0.1665,0.168,4233600,-0.8264,0.0036,0.1705,0.1817,,0.1692,0.1735,-0.0043,-0.0048,0.1799,0.1611,0.0188,45.98,6670560,-11.35,1980,3,1,Thursday
1980-03-28,0.1694,0.1822,0.1694,0.1801,6230400,7.2024,0.0128,0.1703,0.1816,,0.1709,0.174,-0.0031,-0.0044,0.1784,0.1622,0.0162,67.67,6637200,-4.96,1980,3,1,Friday
1980-03-31,0.1801,0.1808,0.1765,0.1801,3748800,0.0,0.0043,0.1703,0.1815,,0.1723,0.1744,-0.0021,-0.004,0.1785,0.1621,0.0164,65.15,6599040,-4.96,1980,3,1,Monday
1980-04-01,0.1801,0.1815,0.1758,0.178,4017600,-1.166,0.0057,0.1704,0.1813,,0.1732,0.1747,-0.0015,-0.0035,0.1789,0.1619,0.017,62.31,6577440,-6.07,1980,4,2,Tuesday
1980-04-02,0.178,0.1787,0.1758,0.178,4540800,0.0,0.0029,0.1707,0.1811,,0.1739,0.175,-0.0011,-0.003,0.1798,0.1616,0.0182,62.31,6234720,-6.07,1980,4,2,Wednesday
1980-04-03,0.178,0.178,0.1751,0.1765,1891200,-0.8427,0.0029,0.1712,0.1809,,0.1743,0.1751,-0.0008,-0.0026,0.1804,0.162,0.0184,59.52,5614080,-6.86,1980,4,2,Thursday
1980-04-07,0.1744,0.1744,0.1701,0.173,5088000,-1.983,0.0043,0.1714,0.1807,,0.1741,0.1749,-0.0008,-0.0022,0.1806,0.1622,0.0184,58.48,5315280,-8.71,1980,4,2,Monday
1980-04-08,0.173,0.1737,0.1708,0.1722,2318400,-0.4624,0.0029,0.1716,0.1804,,0.1738,0.1747,-0.0009,-0.0019,0.1807,0.1625,0.0182,52.23,5116080,-9.13,1980,4,2,Tuesday
1980-04-09,0.1722,0.1744,0.1708,0.1744,1843200,1.2776,0.0036,0.1717,0.1801,,0.1739,0.1747,-0.0008,-0.0017,0.1809,0.1625,0.0184,57.76,4488480,-7.97,1980,4,2,Wednesday
1980-04-10,0.1744,0.1772,0.1737,0.1758,2361600,0.8028,0.0035,0.172,0.1797,,0.1742,0.1748,-0.0006,-0.0015,0.1814,0.1626,0.0188,62.11,4027920,-7.23,1980,4,2,Thursday
1980-04-11,0.1758,0.1772,0.1744,0.1744,1646400,-0.7964,0.0028,0.1722,0.1793,,0.1742,0.1747,-0.0005,-0.0013,0.1816,0.1628,0.0188,60.98,3970560,-7.97,1980,4,2,Friday
1980-04-14,0.1744,0.1758,0.1715,0.1737,1224000,-0.4014,0.0043,0.1724,0.1788,,0.1741,0.1747,-0.0006,-0.0012,0.1817,0.1631,0.0186,63.69,3780000,-8.34,1980,4,2,Monday
1980-04-15,0.1737,0.1758,0.173,0.1758,2356800,1.209,0.0028,0.1729,0.1784,,0.1744,0.1748,-0.0004,-0.001,0.182,0.1638,0.0182,63.69,3612480,-7.23,1980,4,2,Tuesday
1980-04-16,0.1758,0.1808,0.1744,0.1758,6528000,0.0,0.0064,0.1731,0.178,,0.1746,0.1748,-0.0002,-0.0008,0.1822,0.164,0.0182,60.96,3730560,-7.23,1980,4,2,Wednesday
1980-04-17,0.1758,0.1772,0.1751,0.1758,1646400,0.0,0.0021,0.1734,0.1777,,0.1748,0.1749,-0.0001,-0.0007,0.1824,0.1644,0.018,64.03,3631440,-7.23,1980,4,2,Thursday
1980-04-18,0.1758,0.1765,0.1744,0.1744,1262400,-0.7964,0.0021,0.1737,0.1774,,0.1747,0.1749,-0.0002,-0.0006,0.1824,0.165,0.0174,33.33,3539760,-7.97,1980,4,2,Friday
1980-04-21,0.1744,0.1765,0.1744,0.1758,1204800,0.8028,0.0021,0.1742,0.1772,,0.1749,0.1749,0.0,-0.0005,0.1824,0.166,0.0164,38.38,3402960,-7.23,1980,4,2,Monday
1980-04-22,0.1765,0.1801,0.1765,0.1787,5184000,1.6496,0.0036,0.1749,0.1769,,0.1755,0.1752,0.0003,-0.0003,0.1821,0.1677,0.0144,51.81,3377040,-5.7,1980,4,2,Tuesday
1980-04-23,0.1815,0.1901,0.1815,0.1858,4224000,3.9731,0.0086,0.1758,0.1768,,0.1771,0.176,0.0011,-0.0,0.1836,0.168,0.0156,64.77,3336240,-1.95,1980,4,2,Wednesday
1980-04-24,0.1865,0.1908,0.1865,0.1887,2404800,1.5608,0.0043,0.1768,0.1768,,0.1789,0.1769,0.002,0.0004,0.1859,0.1677,0.0182,71.94,3197760,-0.42,1980,4,2,Thursday
1980-04-25,0.1887,0.1908,0.1865,0.1908,2342400,1.1129,0.0043,0.1779,0.1768,,0.1807,0.178,0.0027,0.0008,0.1881,0.1677,0.0204,83.71,3103200,0.69,1980,4,2,Friday
1980-04-28,0.1901,0.1901,0.188,0.1887,2553600,-1.1006,0.0021,0.1783,0.1767,,0.1819,0.1788,0.0031,0.0013,0.1895,0.1671,0.0224,79.78,2919360,-0.42,1980,4,2,Monday
1980-04-29,0.1887,0.1894,0.1858,0.188,2361600,-0.371,0.0036,0.1787,0.1767,,0.1829,0.1794,0.0035,0.0017,0.1907,0.1667,0.024,75.95,2850000,-0.79,1980,4,2,Tuesday
1980-04-30,0.188,0.1901,0.1837,0.1901,3009600,1.117,0.0064,0.1793,0.1768,,0.184,0.1802,0.0038,0.0021,0.1923,0.1663,0.026,76.58,2799600,0.32,1980,4,2,Wednesday
1980-05-01,0.1901,0.1901,0.1858,0.1858,3259200,-2.262,0.0043,0.1797,0.1767,,0.1843,0.1806,0.0037,0.0025,0.193,0.1664,0.0266,69.13,2735520,-1.95,1980,5,2,Thursday
1980-05-02,0.1858,0.188,0.1858,0.188,1828800,1.1841,0.0022,0.1803,0.1767,,0.1848,0.1812,0.0036,0.0027,0.194,0.1666,0.0274,72.84,2732400,-0.79,1980,5,2,Friday
1980-05-05,0.188,0.188,0.1858,0.188,1656000,0.0,0.0022,0.181,0.1768,,0.1853,0.1817,0.0036,0.0029,0.1947,0.1673,0.0274,70.89,2560800,-0.79,1980,5,2,Monday
1980-05-06,0.188,0.193,0.1865,0.1915,3729600,1.8617,0.0065,0.182,0.1769,,0.1863,0.1824,0.0039,0.0031,0.1958,0.1682,0.0276,74.01,2631360,1.06,1980,5,2,Tuesday
1980-05-07,0.1915,0.1973,0.1908,0.1958,4838400,2.2454,0.0065,0.1831,0.1771,,0.1877,0.1834,0.0043,0.0033,0.1977,0.1685,0.0292,77.03,2781120,3.32,1980,5,2,Wednesday
1980-05-08,0.1965,0.1987,0.1965,0.1987,4243200,1.4811,0.0022,0.1842,0.1774,,0.1894,0.1845,0.0049,0.0036,0.2,0.1684,0.0316,81.56,2875200,4.85,1980,5,2,Thursday
1980-05-09,0.1987,0.1987,0.1965,0.1965,2428800,-1.1072,0.0022,0.1853,0.1776,,0.1905,0.1854,0.0051,0.0039,0.2013,0.1693,0.032,76.34,2914320,3.69,1980,5,2,Friday
1980-05-12,0.1965,0.1987,0.1958,0.1973,2779200,0.4071,0.0029,0.1865,0.1778,,0.1916,0.1863,0.0053,0.0042,0.2023,0.1707,0.0316,75.0,2992080,4.12,1980,5,2,Monday
1980-05-13,0.1973,0.203,0.1965,0.203,3225600,2.889,0.0065,0.1879,0.1783,,0.1933,0.1875,0.0058,0.0045,0.2045,0.1713,0.0332,74.02,3035520,7.12,1980,5,2,Tuesday
1980-05-14,0.203,0.2051,0.203,0.2037,6696000,0.3448,0.0021,0.1893,0.1788,,0.1949,0.1887,0.0062,0.0049,0.2063,0.1723,0.034,72.32,3043920,7.49,1980,5,2,Wednesday
1980-05-15,0.2037,0.2037,0.1994,0.2008,3374400,-1.4237,0.0043,0.1905,0.1794,,0.1958,0.1896,0.0062,0.0051,0.207,0.174,0.033,64.53,3130320,5.96,1980,5,2,Thursday
1980-05-16,0.2008,0.2015,0.1994,0.2008,1704000,0.0,0.0021,0.1918,0.1801,,0.1966,0.1905,0.0061,0.0053,0.2071,0.1765,0.0306,68.73,3152400,5.96,1980,5,2,Friday
1980-05-19,0.2008,0.2015,0.2001,0.2015,1502400,0.3486,0.0014,0.1931,0.1808,,0.1973,0.1913,0.006,0.0055,0.207,0.1792,0.0278,70.9,3167280,6.33,1980,5,2,Monday
1980-05-20,0.2008,0.2008,0.1994,0.1994,2486400,-1.0422,0.0014,0.1941,0.1814,,0.1977,0.1919,0.0058,0.0055,0.2065,0.1817,0.0248,64.4,3032400,5.22,1980,5,2,Tuesday
1980-05-21,0.1987,0.1987,0.1944,0.1958,2313600,-1.8054,0.0043,0.1946,0.1819,,0.1974,0.1922,0.0052,0.0055,0.2063,0.1829,0.0234,65.82,2936880,3.32,1980,5,2,Wednesday
1980-05-22,0.1958,0.1958,0.1937,0.1937,6192000,-1.0725,0.0021,0.1949,0.1823,,0.1968,0.1923,0.0045,0.0053,0.2063,0.1835,0.0228,59.05,3126240,2.22,1980,5,2,Thursday
1980-05-23,0.1944,0.1994,0.1944,0.1973,5198400,1.8585,0.005,0.1952,0.1829,,0.1969,0.1927,0.0042,0.0051,0.2065,0.1839,0.0226,63.25,3269040,4.12,1980,5,2,Friday
1980-05-27,0.1973,0.1987,0.1944,0.1944,4060800,-1.4698,0.0043,0.1955,0.1834,,0.1965,0.1928,0.0037,0.0048,0.2064,0.1846,0.0218,54.2,3344400,2.59,1980,5,2,Tuesday
1980-05-28,0.1944,0.1951,0.1894,0.1894,10363200,-2.572,0.0057,0.1956,0.1838,,0.1954,0.1925,0.0029,0.0044,0.2063,0.1849,0.0214,40.91,3744480,-0.05,1980,5,2,Wednesday
1980-05-29,0.1894,0.1915,0.1894,0.1901,8078400,0.3696,0.0021,0.1956,0.1842,,0.1946,0.1924,0.0022,0.004,0.2063,0.1849,0.0214,36.97,3997920,0.32,1980,5,2,Thursday
1980-05-30,0.1901,0.193,0.1894,0.193,5174400,1.5255,0.0036,0.1959,0.1847,,0.1943,0.1924,0.0019,0.0036,0.2056,0.1862,0.0194,44.81,4093680,1.85,1980,5,2,Friday
1980-06-02,0.1923,0.1923,0.1887,0.1901,7891200,-1.5026,0.0036,0.196,0.1851,,0.1937,0.1922,0.0015,0.0031,0.2054,0.1866,0.0188,39.94,4396800,0.32,1980,6,2,Monday
1980-06-03,0.1901,0.1915,0.1894,0.1894,2726400,-0.3682,0.0021,0.1961,0.1856,,0.193,0.192,0.001,0.0027,0.2053,0.1869,0.0184,27.92,4450320,-0.05,1980,6,2,Tuesday
1980-06-04,0.1901,0.1923,0.1901,0.1915,2347200,1.1088,0.0022,0.1961,0.1861,,0.1928,0.192,0.0008,0.0023,0.2053,0.1869,0.0184,31.06,4381200,1.06,1980,6,2,Wednesday
1980-06-05,0.1915,0.1973,0.1901,0.1944,5414400,1.5144,0.0072,0.196,0.1866,,0.193,0.1922,0.0008,0.002,0.2052,0.1868,0.0184,40.06,4410000,2.59,1980,6,2,Thursday
1980-06-06,0.1944,0.1973,0.1944,0.1951,2913600,0.3601,0.0029,0.1959,0.1872,,0.1934,0.1924,0.001,0.0018,0.205,0.1868,0.0182,41.34,4343520,2.96,1980,6,2,Friday
1980-06-09,0.1953,0.1953,0.1932,0.1939,2899200,-0.6151,0.0021,0.1957,0.1877,,0.1934,0.1925,0.0009,0.0016,0.2049,0.1865,0.0184,38.62,4367040,2.32,1980,6,2,Monday
1980-06-10,0.1946,0.1975,0.1946,0.1953,2438400,0.722,0.0029,0.1956,0.188,,0.1937,0.1927,0.001,0.0015,0.2047,0.1865,0.0182,43.73,4350000,3.06,1980,6,2,Tuesday
1980-06-11,0.1953,0.1982,0.1939,0.1946,4406400,-0.3584,0.0043,0.1952,0.1883,,0.1939,0.1928,0.0011,0.0014,0.2037,0.1867,0.017,47.99,4409040,2.69,1980,6,2,Wednesday
1980-06-12,0.1946,0.1953,0.1924,0.1946,3148800,0.0,0.0029,0.1948,0.1886,,0.194,0.193,0.001,0.0013,0.2023,0.1873,0.015,51.62,4231680,2.69,1980,6,2,Thursday
1980-06-13,0.1946,0.1961,0.1939,0.1939,2692800,-0.3597,0.0022,0.1944,0.1889,,0.194,0.193,0.001,0.0013,0.2013,0.1875,0.0138,43.15,4197600,2.32,1980,6,2,Friday
1980-06-16,0.1939,0.1946,0.1924,0.1932,2337600,-0.361,0.0022,0.194,0.1892,,0.1938,0.1931,0.0007,0.0012,0.2002,0.1878,0.0124,47.35,4229280,1.95,1980,6,2,Monday
1980-06-17,0.1932,0.2026,0.1924,0.2026,4641600,4.8654,0.0102,0.1941,0.1898,,0.1952,0.1938,0.0014,0.0012,0.2006,0.1876,0.013,74.44,4386240,6.91,1980,6,2,Tuesday
1980-06-18,0.2004,0.2004,0.1961,0.1982,5457600,-2.1718,0.0043,0.194,0.1904,,0.1957,0.1941,0.0016,0.0013,0.2003,0.1877,0.0126,63.19,4534800,4.59,1980,6,2,Wednesday
1980-06-19,0.1982,0.1982,0.1932,0.1932,10156800,-2.5227,0.005,0.1939,0.1907,,0.1953,0.194,0.0013,0.0013,0.2002,0.1876,0.0126,50.3,4926960,1.95,1980,6,2,Thursday
1980-06-20,0.1932,0.1946,0.1917,0.1932,4382400,0.0,0.0029,0.1939,0.1911,,0.195,0.194,0.001,0.0012,0.2002,0.1876,0.0126,55.18,4836480,1.95,1980,6,2,Friday
1980-06-23,0.1932,0.1932,0.1917,0.1917,6950400,-0.7764,0.0015,0.1936,0.1914,,0.1945,0.1938,0.0007,0.0011,0.1997,0.1875,0.0122,53.75,4924080,1.16,1980,6,2,Monday
1980-06-24,0.1939,0.1975,0.1939,0.1939,4334400,1.1476,0.0036,0.1936,0.1918,,0.1944,0.1938,0.0006,0.001,0.1997,0.1875,0.0122,53.9,4937760,2.32,1980,6,2,Tuesday
1980-06-25,0.1939,0.1953,0.1932,0.1939,3048000,0.0,0.0021,0.1938,0.1922,,0.1943,0.1938,0.0005,0.0009,0.1996,0.188,0.0116,49.1,4572000,2.32,1980,6,2,Wednesday
1980-06-26,0.1939,0.1953,0.1932,0.1946,3201600,0.361,0.0021,0.194,0.1926,,0.1943,0.1939,0.0004,0.0008,0.1996,0.1884,0.0112,49.1,4328160,2.69,1980,6,2,Thursday
1980-06-27,0.1939,0.1939,0.1917,0.1932,2256000,-0.7194,0.0022,0.194,0.1929,,0.1942,0.1938,0.0004,0.0007,0.1995,0.1885,0.011,48.75,4182240,1.95,1980,6,2,Friday
1980-06-30,0.1932,0.1946,0.191,0.1917,1785600,-0.7764,0.0036,0.1941,0.1933,,0.1938,0.1937,0.0001,0.0006,0.1995,0.1887,0.0108,43.62,3876960,1.16,1980,6,2,Monday
1980-07-01,0.1917,0.1932,0.1866,0.1903,3451200,-0.7303,0.0066,0.1942,0.1936,,0.1933,0.1934,-0.0001,0.0005,0.1994,0.189,0.0104,42.56,3913200,0.42,1980,7,3,Tuesday
1980-07-02,0.1903,0.1903,0.1866,0.1881,4915200,-1.1561,0.0037,0.194,0.1937,,0.1925,0.193,-0.0005,0.0003,0.1998,0.1882,0.0116,39.55,4041600,-0.74,1980,7,3,Wednesday
1980-07-03,0.1881,0.191,0.1866,0.191,10084800,1.5417,0.0044,0.1938,0.1938,,0.1922,0.1929,-0.0007,0.0001,0.1997,0.1879,0.0118,45.65,4275120,0.79,1980,7,3,Thursday
1980-07-07,0.191,0.1917,0.1881,0.1895,4243200,-0.7853,0.0036,0.1935,0.1939,,0.1918,0.1926,-0.0008,-0.0001,0.1997,0.1873,0.0124,44.57,4341600,0.0,1980,7,3,Monday
1980-07-08,0.1932,0.1961,0.1932,0.1946,8251200,2.6913,0.0029,0.1936,0.1939,,0.1922,0.1928,-0.0006,-0.0002,0.1998,0.1874,0.0124,36.58,4609200,2.69,1980,7,3,Tuesday
1980-07-09,0.1961,0.2033,0.1961,0.1961,6336000,0.7708,0.0072,0.1936,0.1941,,0.1928,0.193,-0.0002,-0.0002,0.1998,0.1874,0.0124,46.1,4804080,3.48,1980,7,3,Wednesday
1980-07-10,0.1961,0.1975,0.1939,0.1953,4022400,-0.408,0.0036,0.1936,0.1942,,0.1932,0.1932,0.0,-0.0002,0.1999,0.1873,0.0126,54.63,4784880,3.06,1980,7,3,Thursday
1980-07-11,0.1953,0.1975,0.1953,0.1975,3988800,1.1265,0.0022,0.1938,0.1944,,0.1939,0.1935,0.0004,-0.0,0.2003,0.1873,0.013,58.63,4826880,4.22,1980,7,3,Friday
1980-07-14,0.1975,0.1982,0.1961,0.1982,5116800,0.3544,0.0021,0.194,0.1946,,0.1945,0.1939,0.0006,0.0001,0.2008,0.1872,0.0136,63.49,4948080,4.59,1980,7,3,Monday
1980-07-15,0.199,0.2033,0.199,0.1997,11596800,0.7568,0.0043,0.1943,0.1949,,0.1953,0.1943,0.001,0.0003,0.2015,0.1871,0.0144,62.39,5411040,5.38,1980,7,3,Tuesday
1980-07-16,0.1997,0.2004,0.1975,0.1975,7833600,-1.1017,0.0029,0.1941,0.1951,,0.1957,0.1945,0.0012,0.0005,0.2004,0.1878,0.0126,57.03,5570640,4.22,1980,7,3,Wednesday
1980-07-17,0.1975,0.199,0.1953,0.199,4953600,0.7595,0.0037,0.1941,0.1952,,0.1962,0.1949,0.0013,0.0006,0.2005,0.1877,0.0128,58.33,5545440,5.01,1980,7,3,Thursday
1980-07-18,0.199,0.2041,0.199,0.2041,7118400,2.5628,0.0051,0.1947,0.1954,,0.1974,0.1955,0.0019,0.0009,0.2025,0.1869,0.0156,68.11,5393520,7.7,1980,7,3,Friday
1980-07-21,0.2041,0.2062,0.2004,0.2033,6115200,-0.392,0.0058,0.1952,0.1955,,0.1983,0.1961,0.0022,0.0011,0.2039,0.1865,0.0174,69.73,5480160,7.28,1980,7,3,Monday
1980-07-22,0.2041,0.2113,0.2041,0.2062,24955200,1.4265,0.0072,0.1959,0.1957,,0.1995,0.1969,0.0026,0.0014,0.2057,0.1861,0.0196,75.73,6380400,8.81,1980,7,3,Tuesday
1980-07-23,0.2041,0.2041,0.2004,0.2026,15004800,-1.7459,0.0037,0.1963,0.1958,,0.2,0.1973,0.0027,0.0017,0.2065,0.1861,0.0204,72.45,6913920,6.91,1980,7,3,Wednesday
1980-07-24,0.2026,0.2084,0.2026,0.2062,4742400,1.7769,0.0058,0.1969,0.1958,,0.2009,0.1979,0.003,0.0019,0.2079,0.1859,0.022,73.03,6998640,8.81,1980,7,3,Thursday
1980-07-25,0.2062,0.2062,0.2041,0.2055,2668800,-0.3395,0.0021,0.1975,0.1959,,0.2016,0.1985,0.0031,0.0022,0.2091,0.1859,0.0232,74.84,6972000,8.44,1980,7,3,Friday
1980-07-28,0.2055,0.2135,0.2048,0.2106,5059200,2.4818,0.0087,0.1984,0.1961,,0.203,0.1994,0.0036,0.0025,0.2112,0.1856,0.0256,74.84,7112160,11.13,1980,7,3,Monday
1980-07-29,0.2106,0.212,0.2099,0.212,4358400,0.6648,0.0021,0.1994,0.1963,,0.2044,0.2003,0.0041,0.0028,0.2132,0.1856,0.0276,74.77,7240800,11.87,1980,7,3,Tuesday
1980-07-30,0.2135,0.2186,0.2135,0.2171,8721600,2.4057,0.0051,0.2007,0.1966,,0.2064,0.2016,0.0048,0.0032,0.2159,0.1855,0.0304,79.95,7504320,14.56,1980,7,3,Wednesday
1980-07-31,0.2164,0.2164,0.2106,0.2149,5889600,-1.0134,0.0058,0.202,0.1969,,0.2077,0.2026,0.0051,0.0036,0.2172,0.1868,0.0304,73.9,7553040,13.4,1980,7,3,Thursday
1980-08-01,0.2149,0.2149,0.212,0.2142,4339200,-0.3257,0.0029,0.2032,0.1973,,0.2087,0.2034,0.0053,0.0039,0.2184,0.188,0.0304,71.98,7265760,13.03,1980,8,3,Friday
1980-08-04,0.2142,0.2142,0.2135,0.2142,2275200,0.0,0.0007,0.2044,0.1977,,0.2095,0.2042,0.0053,0.0042,0.2189,0.1899,0.029,70.77,7167360,13.03,1980,8,3,Monday
1980-08-05,0.2142,0.2157,0.2135,0.2142,4516800,0.0,0.0022,0.2054,0.198,,0.2102,0.205,0.0052,0.0044,0.2198,0.191,0.0288,75.54,6980640,13.03,1980,8,3,Tuesday
1980-08-06,0.2142,0.2149,0.2113,0.2149,4934400,0.3268,0.0036,0.2064,0.1984,,0.211,0.2057,0.0053,0.0046,0.2207,0.1921,0.0286,74.92,6910560,13.4,1980,8,3,Wednesday
1980-08-07,0.2149,0.2208,0.2135,0.22,18072000,2.3732,0.0073,0.2076,0.199,,0.2124,0.2068,0.0056,0.0048,0.2221,0.1931,0.029,74.92,7613040,16.09,1980,8,3,Thursday
1980-08-08,0.2208,0.2229,0.2208,0.2208,7670400,0.3636,0.0021,0.2088,0.1997,,0.2137,0.2078,0.0059,0.005,0.2237,0.1939,0.0298,77.43,7797120,16.52,1980,8,3,Friday
1980-08-11,0.2208,0.2215,0.2186,0.2208,11971200,0.0,0.0029,0.2099,0.2002,,0.2148,0.2088,0.006,0.0052,0.2248,0.195,0.0298,75.17,8139840,16.52,1980,8,3,Monday
1980-08-12,0.2208,0.2229,0.2186,0.2193,8716800,-0.6793,0.0043,0.2109,0.2008,,0.2155,0.2095,0.006,0.0054,0.2256,0.1962,0.0294,81.04,7995840,15.73,1980,8,3,Tuesday
1980-08-13,0.2193,0.22,0.2128,0.2128,6148800,-2.964,0.0072,0.2116,0.2013,,0.215,0.2098,0.0052,0.0053,0.2249,0.1983,0.0266,61.07,7911600,12.3,1980,8,3,Wednesday
1980-08-14,0.2128,0.2157,0.2091,0.2149,4420800,0.9868,0.0066,0.2124,0.2017,,0.215,0.2102,0.0048,0.0052,0.2243,0.2005,0.0238,65.06,7884960,13.4,1980,8,3,Thursday
1980-08-15,0.2128,0.2128,0.2099,0.212,4934400,-1.3495,0.0029,0.2128,0.2021,,0.2146,0.2103,0.0043,0.005,0.224,0.2016,0.0224,52.41,7775760,11.87,1980,8,3,Friday
1980-08-18,0.2091,0.2091,0.2055,0.207,4142400,-2.3585,0.0036,0.213,0.2023,,0.2134,0.2101,0.0033,0.0047,0.2237,0.2023,0.0214,42.33,7677120,9.23,1980,8,3,Monday
1980-08-19,0.207,0.2077,0.2041,0.2055,2947200,-0.7246,0.0036,0.213,0.2026,,0.2122,0.2097,0.0025,0.0043,0.2238,0.2022,0.0216,30.0,6576720,8.44,1980,8,3,Tuesday
1980-08-20,0.2055,0.2084,0.2048,0.2084,2356800,1.4112,0.0036,0.2133,0.2028,,0.2116,0.2096,0.002,0.0038,0.2232,0.2034,0.0198,39.06,5944320,9.97,1980,8,3,Wednesday
1980-08-21,0.2084,0.2135,0.2084,0.2135,3835200,2.4472,0.0051,0.2136,0.2032,,0.2119,0.2099,0.002,0.0034,0.2229,0.2043,0.0186,48.97,5898960,12.66,1980,8,3,Thursday
1980-08-22,0.2135,0.2157,0.2128,0.2135,2913600,0.0,0.0029,0.214,0.2036,,0.2121,0.2102,0.0019,0.0031,0.2225,0.2055,0.017,48.97,5911200,12.66,1980,8,3,Friday
1980-08-25,0.2135,0.2142,0.2106,0.2106,3648000,-1.3583,0.0036,0.214,0.2039,,0.2119,0.2102,0.0017,0.0028,0.2225,0.2055,0.017,45.14,5840640,11.13,1980,8,3,Monday
1980-08-26,0.2106,0.2135,0.2099,0.2099,5299200,-0.3324,0.0036,0.2139,0.2042,,0.2116,0.2102,0.0014,0.0026,0.2226,0.2052,0.0174,43.24,5887680,10.77,1980,8,3,Tuesday
1980-08-27,0.2099,0.2099,0.207,0.2084,4080000,-0.7146,0.0029,0.2135,0.2044,,0.2111,0.21,0.0011,0.0023,0.2224,0.2046,0.0178,32.63,5655600,9.97,1980,8,3,Wednesday
1980-08-28,0.2084,0.2084,0.2041,0.2041,3489600,-2.0633,0.0043,0.2129,0.2045,,0.21,0.2096,0.0004,0.0019,0.2227,0.2031,0.0196,27.37,5535600,7.7,1980,8,3,Thursday
1980-08-29,0.2041,0.2084,0.2033,0.2062,5836800,1.0289,0.0051,0.2125,0.2047,,0.2094,0.2094,0.0,0.0015,0.2227,0.2023,0.0204,31.28,5610480,8.81,1980,8,3,Friday
1980-09-02,0.207,0.212,0.207,0.2099,2227200,1.7944,0.005,0.2123,0.2051,,0.2095,0.2094,0.0001,0.0012,0.2225,0.2021,0.0204,38.59,5608080,10.77,1980,9,3,Tuesday
1980-09-03,0.2099,0.2135,0.2099,0.2106,12595200,0.3335,0.0036,0.2122,0.2054,,0.2097,0.2095,0.0002,0.001,0.2224,0.202,0.0204,46.89,6012000,11.13,1980,9,3,Wednesday
1980-09-04,0.2113,0.2142,0.2113,0.2113,5116800,0.3324,0.0029,0.212,0.2058,,0.2099,0.2096,0.0003,0.0009,0.2221,0.2019,0.0202,44.71,6021120,11.5,1980,9,3,Thursday
1980-09-05,0.2113,0.2135,0.2113,0.2113,3508800,0.0,0.0022,0.2115,0.2061,,0.2101,0.2097,0.0004,0.0008,0.2209,0.2021,0.0188,48.87,5292960,11.5,1980,9,3,Friday
1980-09-08,0.2113,0.2128,0.2099,0.2099,4411200,-0.6626,0.0029,0.211,0.2064,,0.2101,0.2098,0.0003,0.0007,0.2194,0.2026,0.0168,55.27,5130000,10.77,1980,9,3,Monday
1980-09-09,0.2099,0.2106,0.2077,0.2099,2980800,0.0,0.0029,0.2104,0.2068,,0.2101,0.2098,0.0003,0.0006,0.2174,0.2034,0.014,58.46,4680480,10.77,1980,9,3,Tuesday
1980-09-10,0.2108,0.2108,0.1983,0.1998,13564800,-4.8118,0.0125,0.2095,0.2069,,0.2085,0.209,-0.0005,0.0004,0.2167,0.2023,0.0144,37.05,4922880,5.44,1980,9,3,Wednesday
1980-09-11,0.1954,0.1954,0.1917,0.1924,33331200,-3.7037,0.0037,0.2085,0.207,,0.206,0.2078,-0.0018,-0.0,0.2188,0.1982,0.0206,20.28,6282000,1.53,1980,9,3,Thursday
1980-09-12,0.1924,0.1954,0.1917,0.1946,17750400,1.1435,0.0037,0.2074,0.2071,,0.2043,0.2068,-0.0025,-0.0005,0.219,0.1958,0.0232,24.93,6948480,2.69,1980,9,3,Friday
1980-09-15,0.1946,0.1976,0.1924,0.1954,13108800,0.4111,0.0052,0.2066,0.2072,,0.2029,0.206,-0.0031,-0.0011,0.2191,0.1941,0.025,28.65,7357200,3.11,1980,9,3,Monday
1980-09-16,0.1961,0.2005,0.1961,0.199,11400000,1.8424,0.0044,0.2062,0.2074,,0.2023,0.2055,-0.0032,-0.0015,0.2192,0.1932,0.026,35.84,7720080,5.01,1980,9,3,Tuesday
1980-09-17,0.199,0.2005,0.1961,0.2005,5654400,0.7538,0.0044,0.206,0.2075,,0.202,0.2051,-0.0031,-0.0018,0.2192,0.1928,0.0264,39.74,7855440,5.8,1980,9,3,Wednesday
1980-09-18,0.1998,0.1998,0.1968,0.1968,5510400,-1.8454,0.003,0.2054,0.2075,,0.2012,0.2045,-0.0033,-0.0021,0.2192,0.1916,0.0276,40.37,8013120,3.85,1980,9,3,Thursday
